S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Artificial Intelligence,Neural networks,46hrs 16min,12th,English/Hindi,Module 1: Introduction to Neural Networks,"But what is a neural network? | Chapter 1, Deep learning",https://www.youtube.com/watch?v=aircAruvnKk
2,Artificial Intelligence,Neural networks,,12th,English/Hindi,Module 1: Introduction to Neural Networks,"Gradient descent, how neural networks learn | Chapter 2, Deep learning",https://www.youtube.com/watch?v=IHZwWFHWa-w
3,Artificial Intelligence,Neural networks,,12th,English/Hindi,Module 2: Gradient Descent and Backpropagation,"What is backpropagation really doing? | Chapter 3, Deep learning",https://www.youtube.com/watch?v=Ilg3gGewQ5U
4,Artificial Intelligence,Neural networks,,12th,English/Hindi,Module 2: Gradient Descent and Backpropagation,"Backpropagation calculus | Chapter 4, Deep learning",https://www.youtube.com/watch?v=tIeHLnjs5U8
5,Artificial Intelligence,Neural networks,,12th,English/Hindi,Module 3: Transformers and Attention,"But what is a GPT?  Visual intro to transformers | Chapter 5, Deep Learning",https://www.youtube.com/watch?v=wjZofJX0v4M
6,Artificial Intelligence,Neural networks,,12th,English/Hindi,Module 3: Transformers and Attention,"Attention in transformers, visually explained | Chapter 6, Deep Learning",https://www.youtube.com/watch?v=eMlx5fFNoYc
