S.No.,Sector,CourseName,Duration,Minimum Education,Language,Module,TopicName,URL
1,Statistics,DATA MINING (DM),26hrs 17min,12th,English/Hindi,Module 1: Introduction to Data Mining,"#1 Introduction To Data Mining, Types Of Data |DM|",https://www.youtube.com/watch?v=xEmrFePGjEg
2,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 1: Introduction to Data Mining,#2 Data Mining Functionalities |DM|,https://www.youtube.com/watch?v=YCBMSg9Ogx8
3,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 1: Introduction to Data Mining,#3 Interestingness Of Patterns - What are Interesting Patterns |DM|,https://www.youtube.com/watch?v=NntemRFHvBg
4,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 1: Introduction to Data Mining,#4 Classification Of Data Mining Systems |DM|,https://www.youtube.com/watch?v=pqDrdxeWvP8
5,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 2: Data Mining Task Primitives,#5 Data Mining Task Primitives |DM|,https://www.youtube.com/watch?v=JUkIBWFc3A0
6,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 2: Data Mining Task Primitives,#6 Integration Of Data Mining System with A Database or Data Warehouse |DM|,https://www.youtube.com/watch?v=dMSgXyw2i7o
7,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 2: Data Mining Task Primitives,#7 Major Issues In Data Mining |DM|,https://www.youtube.com/watch?v=M6UszNda4nM
8,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 3: Data Preprocessing in Data Mining,#8 Data Preprocessing In Data Mining - 4 Steps |DM|,https://www.youtube.com/watch?v=j0tqUBhs-Nc
9,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 3: Data Preprocessing in Data Mining,"#9 Frequent Patterns - Example, Market Basket Analysis |DM|",https://www.youtube.com/watch?v=Pxgqb53s5tQ
10,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 3: Data Preprocessing in Data Mining,#10 Mining Methods - APRIORI algorithm with Example |DM|,https://www.youtube.com/watch?v=CcaRfwlHyNw
11,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 4: Mining Methods - FP Growth Algorithm,#11 Mining Methods - FP Growth algorithm with Example |DM|,https://www.youtube.com/watch?v=pG7KQMyY85Y
12,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 4: Mining Methods - FP Growth Algorithm,#12 Mining Various Kinds Of Association Rules |DM|,https://www.youtube.com/watch?v=c9ph3S-bymQ
13,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 4: Mining Methods - FP Growth Algorithm,#13 Correlation Analysis - Pearson's Correlation Coefficient |DM|,https://www.youtube.com/watch?v=Dy9urawfXos
14,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 5: Constraint Based Association Mining,#14 Constraint Based Association Mining |DM|,https://www.youtube.com/watch?v=wmzpgKeI8QI
15,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 5: Constraint Based Association Mining,#15 Graph Pattern Mining in Data Mining |DM|,https://www.youtube.com/watch?v=4M4e1zBGKCA
16,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 5: Constraint Based Association Mining,#16 Sequential Pattern Mining ( SPM ) |DM|,https://www.youtube.com/watch?v=vWuVbQ_NKcY
17,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 6: Classification & Prediction,"#17 Classification & Prediction - Example, Steps |DM|",https://www.youtube.com/watch?v=erm7qdVCEgU
18,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 6: Classification & Prediction,#18 Decision Tree Induction - with Example |DM|,https://www.youtube.com/watch?v=mb3N4_pYtqE
19,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 6: Classification & Prediction,"#19 Bayesian Classification - Bayes Theorem, Naive Bayes Classifier |DM|",https://www.youtube.com/watch?v=2gee-fRGrZU
20,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 7: Rule Based Classifier,#20 Rule Based Classifier with Example |DM|,https://www.youtube.com/watch?v=dMGvPY9iJDc
21,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 7: Rule Based Classifier,#21 Lazy Learners In Data Mining - KNN Algorithm |DM|,https://www.youtube.com/watch?v=EZ8e-Y6hYfw
22,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 8: Cluster Analysis,"#22 Cluster Analysis - Properties, Categories Of Methods |DM|",https://www.youtube.com/watch?v=tSXCVvBmOQU
23,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 8: Cluster Analysis,#23 Types Of Data In Cluster Analysis |DM|,https://www.youtube.com/watch?v=tROVurcMqKY
24,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 9: Partitioning Clustering,#24 Partitioning Clustering - K Means Algorithm |DM|,https://www.youtube.com/watch?v=190xjQHVdrE
25,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 9: Partitioning Clustering,#25 Hierarchical Clustering - Agglomerative & Divisive Algorithm |DM|,https://www.youtube.com/watch?v=wl2_3DVOfKc
26,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 10: Density Based Clustering,#26 Density Based Clustering - DBSCAN Algorithm |DM|,https://www.youtube.com/watch?v=81-ATJW-EGI
27,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 10: Density Based Clustering,#27 Grid Based Clustering - STING Algorithm |DM|,https://www.youtube.com/watch?v=y4UcRLj5DPA
28,Statistics,DATA MINING (DM),,12th,English/Hindi,Module 10: Density Based Clustering,"28 Outlier Analysis, Types, Outlier Detection & Techniques |DM|",https://www.youtube.com/watch?v=aSwQjBS-Osg
